Ms,maxfield,t
-2452.0,-3.2688802965494252,53.0
-2432.0,-3.328195445229867,54.0
-2434.0,-3.387379202452911,55.0
-2436.0,-3.446429231745168,56.0
-2422.0,-3.505343201912588,57.0
-2396.0,-3.564118787132506,58.0
-2386.0,-3.622753667045452,59.0
-2382.0,-3.6812455268467748,60.0
-2384.0,-3.739592057378,61.0
-2382.0,-3.797790955218012,62.0
-2374.0,-3.8558399227739666,63.0
-2298.0,-3.913736668372026,64.0
-2350.0,-3.971478906347804,65.0
-2298.0,-4.029064357136625,66.0
-2332.0,-4.08649074736349,67.0
-2288.0,-4.143755809932841,68.0
-2262.0,-4.200857284118059,69.0
-2224.0,-4.257792915650723,70.0
-2276.0,-4.314560456809586,71.0
-2232.0,-4.371157666509331,72.0
-2254.0,-4.427582310389017,73.0
-2190.0,-4.483832160900325,74.0
-2228.0,-4.539904997395467,75.0
-2140.0,-4.595798606214878,76.0
-2126.0,-4.651510780774583,77.0
-2170.0,-4.707039321653326,78.0
-2122.0,-4.762382036679388,79.0
-2174.0,-4.81753674101715,80.0
-2076.0,-4.872501257253321,81.0
-2058.0,-4.92727341548291,82.0
-2084.0,-4.9818510533949105,83.0
-2104.0,-5.036232016357611,84.0
-2052.0,-5.090414157503712,85.0
-2048.0,-5.144395337815064,86.0
-2046.0,-5.198173426207095,87.0
-2004.0,-5.251746299612954,88.0
-1956.0,-5.305111843067339,89.0
-1992.0,-5.358267949789965,90.0
-1936.0,-5.411212521268757,91.0
-1962.0,-5.463943467342686,92.0
-1962.0,-5.516458706284299,93.0
-1886.0,-5.568756164881879,94.0
-1886.0,-5.620833778521305,95.0
-1892.0,-5.672689491267565,96.0
-1948.0,-5.72432125594591,97.0
-1904.0,-5.775727034222674,98.0
-1916.0,-5.826904796685759,99.0
-1858.0,-5.87785252292473,100.0
-1876.0,-5.928568201610592,101.0
-1842.0,-5.979049830575185,102.0
-1806.0,-6.0292954168902435,103.0
-1810.0,-6.0793029769460505,104.0
-1798.0,-6.129070536529766,105.0
-1824.0,-6.178596130903344,106.0
-1814.0,-6.2278778048811265,107.0
-1810.0,-6.276913612907004,108.0
-1790.0,-6.3257016191312445,109.0
-1766.0,-6.374239897486897,110.0
-1796.0,-6.422526531765844,111.0
-1772.0,-6.47055961569444,112.0
-1752.0,-6.518337253008784,113.0
-1770.0,-6.5658575575295615,114.0
-1728.0,-6.613118653236514,115.0
-1712.0,-6.660118674342518,116.0
-1702.0,-6.7068557653672025,117.0
-1738.0,-6.753328081210244,118.0
-1704.0,-6.799533787224191,119.0
-1704.0,-6.845471059286887,120.0
-1706.0,-6.891138083873481,121.0
-1678.0,-6.936533058128047,122.0
-1706.0,-6.981654189934725,123.0
-1680.0,-7.026499697988491,124.0
-1656.0,-7.071067811865471,125.0
-1636.0,-7.11535677209285,126.0
-1672.0,-7.159364830218311,127.0
-1642.0,-7.20309024887907,128.0
-1664.0,-7.246531301870467,129.0
-1636.0,-7.289686274214116,130.0
-1640.0,-7.332553462225598,131.0
-1640.0,-7.375131173581737,132.0
-1590.0,-7.417417727387391,133.0
-1620.0,-7.459411454241821,134.0
-1620.0,-7.5011106963045915,135.0
-1640.0,-7.542513807361035,136.0
-1566.0,-7.583619152887215,137.0
-1598.0,-7.624425110114479,138.0
-1598.0,-7.664930068093496,139.0
-1576.0,-7.705132427757894,140.0
-1614.0,-7.745030601987337,141.0
-1564.0,-7.784623015670236,142.0
-1532.0,-7.823908105765881,143.0
-1550.0,-7.862884321366186,144.0
-1560.0,-7.901550123756904,145.0
-1538.0,-7.939903986478351,146.0
-1536.0,-7.977944395385705,147.0
-1532.0,-8.015669848708765,148.0
-1510.0,-8.05307885711122,149.0
-1494.0,-8.090169943749473,150.0
-1524.0,-8.126941644330941,151.0
-1506.0,-8.163392507171839,152.0
-1504.0,-8.199521093254521,153.0
-1498.0,-8.235325976284274,154.0
-1524.0,-8.270805742745615,155.0
-1502.0,-8.305958991958121,156.0
-1498.0,-8.34078433613171,157.0
-1534.0,-8.375280400421413,158.0
-1482.0,-8.40944582298169,159.0
-1470.0,-8.443279255020153,160.0
-1476.0,-8.476779360850832,161.0
-1474.0,-8.509944817946916,162.0
-1460.0,-8.54277431699295,163.0
-1466.0,-8.575266561936521,164.0
-1470.0,-8.607420270039437,165.0
-1466.0,-8.63923417192835,166.0
-1460.0,-8.670707011644897,167.0
-1454.0,-8.701837546695256,168.0
-1472.0,-8.7326245480992,169.0
-1470.0,-8.763066800438637,170.0
-1468.0,-8.793163101905565,171.0
-1454.0,-8.822912264349533,172.0
-1464.0,-8.852313113324552,173.0
-1452.0,-8.881364488135446,174.0
-1396.0,-8.910065241883679,175.0
-1440.0,-8.938414241512636,176.0
-1434.0,-8.966410367852358,177.0
-1398.0,-8.994052515663709,178.0
-1418.0,-9.021339593682026,179.0
-1454.0,-9.048270524660193,180.0
-1416.0,-9.07484424541117,181.0
-1404.0,-9.101059706849956,182.0
-1418.0,-9.126915874035028,183.0
-1440.0,-9.152411726209175,184.0
-1374.0,-9.17754625683981,185.0
-1398.0,-9.202318473658703,186.0
-1410.0,-9.226727398701147,187.0
-1400.0,-9.250772068344581,188.0
-1406.0,-9.274451533346612,189.0
-1404.0,-9.29776485888251,190.0
-1372.0,-9.320711124582107,191.0
-1386.0,-9.343289424566121,192.0
-1404.0,-9.365498867481923,193.0
-1366.0,-9.387338576538742,194.0
-1368.0,-9.408807689542254,195.0
-1352.0,-9.429905358928643,196.0
-1376.0,-9.45063075179805,197.0
-1344.0,-9.470983049947442,198.0
-1366.0,-9.490961449902944,199.0
-1332.0,-9.510565162951535,200.0
-1338.0,-9.529793415172186,201.0
-1378.0,-9.548645447466429,202.0
-1348.0,-9.567120515588307,203.0
-1350.0,-9.585217890173759,204.0
-1344.0,-9.60293685676943,205.0
-1368.0,-9.620276715860859,206.0
-1346.0,-9.637236782900096,207.0
-1370.0,-9.65381638833274,208.0
-1388.0,-9.67001487762435,209.0
-1356.0,-9.685831611286309,210.0
-1330.0,-9.701265964901058,211.0
-1358.0,-9.716317329146738,212.0
-1348.0,-9.730985109821264,213.0
-1328.0,-9.745268727865772,214.0
-1366.0,-9.759167619387474,215.0
-1370.0,-9.772681235681933,216.0
-1352.0,-9.785809043254721,217.0
-1350.0,-9.798550523842469,218.0
-1356.0,-9.81090517443334,219.0
-1342.0,-9.822872507286887,220.0
-1356.0,-9.834452049953295,221.0
-1344.0,-9.845643345292052,222.0
-1352.0,-9.85644595148998,223.0
-1344.0,-9.86685944207868,224.0
-1320.0,-9.876883405951377,225.0
-1342.0,-9.886517447379141,226.0
-1336.0,-9.89576118602651,227.0
-1326.0,-9.904614256966513,228.0
-1336.0,-9.913076310695066,229.0
-1344.0,-9.921147013144777,230.0
-1328.0,-9.928826045698138,231.0
-1340.0,-9.936113105200084,232.0
-1348.0,-9.943007903969988,233.0
-1296.0,-9.949510169813001,234.0
-1342.0,-9.9556196460308,235.0
-1332.0,-9.961336091431725,236.0
-1340.0,-9.966659280340298,237.0
-1338.0,-9.97158900260614,238.0
-1336.0,-9.976125063612253,239.0
-1362.0,-9.980267284282716,240.0
-1348.0,-9.98401550108975,241.0
-1324.0,-9.987369566060174,242.0
-1288.0,-9.990329346781246,243.0
-1324.0,-9.992894726405892,244.0
-1308.0,-9.995065603657315,245.0
-1306.0,-9.996841892833,246.0
-1326.0,-9.99822352380809,247.0
-1314.0,-9.99921044203816,248.0
-1356.0,-9.999802608561371,249.0
-1342.0,-10.0,250.0
-1312.0,-9.999802608561371,251.0
-1318.0,-9.99921044203816,252.0
-1316.0,-9.99822352380809,253.0
-1286.0,-9.996841892833,254.0
-1256.0,-9.995065603657316,255.0
-1294.0,-9.992894726405893,256.0
-1318.0,-9.990329346781246,257.0
-1298.0,-9.987369566060174,258.0
-1342.0,-9.98401550108975,259.0
-1320.0,-9.980267284282716,260.0
-1350.0,-9.976125063612253,261.0
-1350.0,-9.97158900260614,262.0
-1328.0,-9.966659280340298,263.0
-1324.0,-9.961336091431725,264.0
-1338.0,-9.9556196460308,265.0
-1332.0,-9.949510169813001,266.0
-1340.0,-9.943007903969988,267.0
-1334.0,-9.936113105200084,268.0
-1330.0,-9.928826045698136,269.0
-1338.0,-9.921147013144779,270.0
-1312.0,-9.913076310695066,271.0
-1328.0,-9.904614256966513,272.0
-1332.0,-9.89576118602651,273.0
-1356.0,-9.88651744737914,274.0
-1330.0,-9.876883405951379,275.0
-1330.0,-9.866859442078681,276.0
-1344.0,-9.856445951489981,277.0
-1298.0,-9.845643345292054,278.0
-1340.0,-9.834452049953297,279.0
-1348.0,-9.822872507286887,280.0
-1324.0,-9.81090517443334,281.0
-1348.0,-9.79855052384247,282.0
-1366.0,-9.785809043254721,283.0
-1354.0,-9.772681235681935,284.0
-1360.0,-9.759167619387476,285.0
-1322.0,-9.74526872786577,286.0
-1370.0,-9.730985109821265,287.0
-1332.0,-9.71631732914674,288.0
-1318.0,-9.70126596490106,289.0
-1354.0,-9.68583161128631,290.0
-1336.0,-9.67001487762435,291.0
-1380.0,-9.653816388332737,292.0
-1338.0,-9.637236782900096,293.0
-1358.0,-9.62027671586086,294.0
-1384.0,-9.60293685676943,295.0
-1382.0,-9.585217890173759,296.0
-1380.0,-9.567120515588304,297.0
-1380.0,-9.54864544746643,298.0
-1364.0,-9.529793415172191,299.0
-1384.0,-9.510565162951536,300.0
-1378.0,-9.490961449902946,301.0
-1380.0,-9.470983049947444,302.0
-1386.0,-9.450630751798046,303.0
-1386.0,-9.429905358928645,304.0
-1392.0,-9.408807689542256,305.0
-1396.0,-9.38733857653874,306.0
-1386.0,-9.365498867481923,307.0
-1418.0,-9.343289424566123,308.0
-1414.0,-9.320711124582111,309.0
-1348.0,-9.297764858882516,310.0
-1394.0,-9.274451533346618,311.0
-1378.0,-9.25077206834458,312.0
-1388.0,-9.226727398701147,313.0
-1400.0,-9.202318473658705,314.0
-1402.0,-9.177546256839811,315.0
-1390.0,-9.152411726209177,316.0
-1384.0,-9.126915874035031,317.0
-1412.0,-9.101059706849957,318.0
-1450.0,-9.074844245411171,319.0
-1402.0,-9.048270524660197,320.0
-1402.0,-9.02133959368203,321.0
-1408.0,-8.994052515663714,322.0
-1440.0,-8.96641036785236,323.0
-1426.0,-8.938414241512637,324.0
-1458.0,-8.91006524188368,325.0
-1432.0,-8.881364488135443,326.0
-1458.0,-8.852313113324552,327.0
-1436.0,-8.822912264349535,328.0
-1420.0,-8.793163101905563,329.0
-1436.0,-8.763066800438638,330.0
-1452.0,-8.732624548099205,331.0
-1482.0,-8.701837546695257,332.0
-1468.0,-8.670707011644904,333.0
-1438.0,-8.639234171928354,334.0
-1438.0,-8.607420270039434,335.0
-1466.0,-8.575266561936523,336.0
-1478.0,-8.542774316992954,337.0
-1468.0,-8.509944817946918,338.0
-1522.0,-8.476779360850834,339.0
-1484.0,-8.44327925502015,340.0
-1474.0,-8.409445822981693,341.0
-1496.0,-8.37528040042142,342.0
-1506.0,-8.340784336131712,343.0
-1506.0,-8.305958991958128,344.0
-1494.0,-8.270805742745619,345.0
-1512.0,-8.23532597628427,346.0
-1510.0,-8.199521093254523,347.0
-1538.0,-8.163392507171842,348.0
-1504.0,-8.126941644330937,349.0
-1504.0,-8.090169943749476,350.0
-1542.0,-8.053078857111224,351.0
-1546.0,-8.015669848708766,352.0
-1526.0,-7.977944395385713,353.0
-1562.0,-7.939903986478358,354.0
-1534.0,-7.901550123756906,355.0
-1534.0,-7.862884321366188,356.0
-1552.0,-7.8239081057658835,357.0
-1554.0,-7.784623015670232,358.0
-1606.0,-7.74503060198734,359.0
-1586.0,-7.705132427757896,360.0
-1556.0,-7.664930068093499,361.0
-1590.0,-7.624425110114482,362.0
-1582.0,-7.583619152887218,363.0
-1604.0,-7.54251380736104,364.0
-1588.0,-7.5011106963046,365.0
-1612.0,-7.459411454241823,366.0
-1624.0,-7.41741772738739,367.0
-1624.0,-7.375131173581741,368.0
-1644.0,-7.332553462225598,369.0
-1616.0,-7.289686274214116,370.0
-1648.0,-7.246531301870469,371.0
-1636.0,-7.203090248879068,372.0
-1650.0,-7.159364830218314,373.0
-1646.0,-7.115356772092857,374.0
-1646.0,-7.071067811865477,375.0
-1660.0,-7.026499697988497,376.0
-1678.0,-6.981654189934727,377.0
-1712.0,-6.936533058128047,378.0
-1710.0,-6.891138083873485,379.0
-1696.0,-6.84547105928689,380.0
-1740.0,-6.799533787224191,381.0
-1722.0,-6.753328081210245,382.0
-1706.0,-6.706855765367205,383.0
-1730.0,-6.660118674342518,384.0
-1738.0,-6.613118653236523,385.0
-1748.0,-6.565857557529565,386.0
-1728.0,-6.5183372530087915,387.0
-1742.0,-6.470559615694444,388.0
-1726.0,-6.422526531765847,389.0
-1752.0,-6.374239897486897,390.0
-1780.0,-6.325701619131246,391.0
-1824.0,-6.276913612907002,392.0
-1824.0,-6.227877804881126,393.0
-1780.0,-6.1785961309033475,394.0
-1842.0,-6.129070536529765,395.0
-1868.0,-6.079302976946057,396.0
-1788.0,-6.029295416890253,397.0
-1826.0,-5.979049830575192,398.0
-1828.0,-5.928568201610592,399.0
-1872.0,-5.877852522924734,400.0
-1886.0,-5.826904796685758,401.0
-1874.0,-5.775727034222678,402.0
-1832.0,-5.724321255945913,403.0
-1958.0,-5.672689491267565,404.0
-1906.0,-5.620833778521309,405.0
-1980.0,-5.568756164881879,406.0
-1970.0,-5.516458706284305,407.0
-1992.0,-5.4639434673426965,408.0
-1986.0,-5.4112125212687605,409.0
-1948.0,-5.358267949789964,410.0
-1994.0,-5.305111843067341,411.0
-1968.0,-5.251746299612954,412.0
-1968.0,-5.198173426207094,413.0
-1982.0,-5.144395337815068,414.0
-2046.0,-5.090414157503712,415.0
-2080.0,-5.03623201635761,416.0
-2078.0,-4.981851053394914,417.0
-2062.0,-4.927273415482917,418.0
-2100.0,-4.872501257253328,419.0
-2078.0,-4.817536741017161,420.0
-2114.0,-4.762382036679387,421.0
-2146.0,-4.707039321653325,422.0
-2182.0,-4.651510780774586,423.0
-2184.0,-4.595798606214877,424.0
-2202.0,-4.539904997395469,425.0
-2236.0,-4.483832160900328,426.0
-2206.0,-4.427582310389017,427.0
-2202.0,-4.371157666509334,428.0
-2248.0,-4.314560456809589,429.0
-2276.0,-4.25779291565073,430.0
-2328.0,-4.20085728411807,431.0
-2320.0,-4.143755809932844,432.0
-2316.0,-4.086490747363489,433.0
-2284.0,-4.029064357136629,434.0
-2308.0,-3.9714789063478033,435.0
-2336.0,-3.913736668372025,436.0
-2370.0,-3.8558399227739697,437.0
-2366.0,-3.7977909552180114,438.0
-2384.0,-3.7395920573780077,439.0
-2400.0,-3.681245526846787,440.0
-2382.0,-3.622753667045459,441.0
-2422.0,-3.564118787132513,442.0
-2400.0,-3.505343201912592,443.0
-2412.0,-3.4464292317451672,444.0
-2436.0,-3.387379202452914,445.0
-2402.0,-3.3281954452298708,446.0
-2428.0,-3.268880296549424,447.0
-2460.0,-3.209436098072098,448.0
-2462.0,-3.149865196553055,449.0
-2462.0,-3.0901699437494767,450.0
-2462.0,-3.0303526963277454,451.0
-2474.0,-2.9704158157703504,452.0
-2444.0,-2.9103616682827234,453.0
-2470.0,-2.8501926246997615,454.0
-2468.0,-2.7899110603922965,455.0
-2470.0,-2.7295193551732515,456.0
-2482.0,-2.6690198932037585,457.0
-2490.0,-2.6084150628989677,458.0
-2478.0,-2.547707256833824,459.0
-2490.0,-2.4868988716485534,460.0
-2488.0,-2.425992307954075,461.0
-2484.0,-2.3649899702372514,462.0
-2474.0,-2.3038942667659144,463.0
-2490.0,-2.2427076094938156,464.0
-2490.0,-2.181432413965424,465.0
-2498.0,-2.120071099220549,466.0
-2484.0,-2.058626087698811,467.0
-2490.0,-1.9970998051440718,468.0
-2490.0,-1.9354946805086082,469.0
-2500.0,-1.873813145857247,470.0
-2496.0,-1.812057636271378,471.0
-2494.0,-1.7502305897527686,472.0
-2500.0,-1.688334447127342,473.0
-2498.0,-1.6263716519488434,474.0
-2496.0,-1.5643446504023109,475.0
-2498.0,-1.5022558912075679,476.0
-2496.0,-1.440107825522523,477.0
-2496.0,-1.3779029068463768,478.0
-2496.0,-1.3156435909228255,479.0
-2498.0,-1.2533323356430466,480.0
-2500.0,-1.1909716009486966,481.0
-2500.0,-1.12856384873482,482.0
-2496.0,-1.066111542752606,483.0
-2498.0,-1.0036171485121508,484.0
-2494.0,-0.941083133185149,485.0
-2500.0,-0.8785119655074327,486.0
-2498.0,-0.8159061156815716,487.0
-2498.0,-0.7532680552793272,488.0
-2500.0,-0.6906002571440618,489.0
-2498.0,-0.6279051952931326,490.0
-2498.0,-0.5651853448202481,491.0
-2498.0,-0.5024431817977022,492.0
-2500.0,-0.43968118317865074,493.0
-2494.0,-0.376901826699351,494.0
-2496.0,-0.3141075907812836,495.0
-2500.0,-0.25130095443337935,496.0
-2496.0,-0.18848439715408138,497.0
-2496.0,-0.12566039883352959,498.0
-2500.0,-0.06283143965558806,499.0
-2498.0,-2.4492935982947065e-15,500.0
-2498.0,0.06283143965559204,501.0
-2500.0,0.1256603988335247,502.0
-2498.0,0.18848439715407647,503.0
-2500.0,0.25130095443337447,504.0
-2498.0,0.3141075907812787,505.0
-2500.0,0.37690182669933725,506.0
-2496.0,0.4396811831786459,507.0
-2500.0,0.5024431817976973,508.0
-2498.0,0.5651853448202431,509.0
-2496.0,0.6279051952931367,510.0
-2500.0,0.690600257144057,511.0
-2498.0,0.7532680552793223,512.0
-2494.0,0.8159061156815756,513.0
-2500.0,0.8785119655074279,514.0
-2498.0,0.9410831331851354,515.0
-2500.0,1.0036171485121461,516.0
-2494.0,1.0661115427525925,517.0
-2492.0,1.128563848734815,518.0
-2498.0,1.1909716009487006,519.0
-2498.0,1.2533323356430417,520.0
-2498.0,1.3156435909228203,521.0
-2496.0,1.377902906846381,522.0
-2498.0,1.4401078255225181,523.0
-2498.0,1.502255891207572,524.0
-2496.0,1.5643446504023062,525.0
-2500.0,1.6263716519488298,526.0
-2500.0,1.6883344471273374,527.0
-2488.0,1.750230589752755,528.0
-2496.0,1.8120576362713645,529.0
-2488.0,1.8738131458572507,530.0
-2482.0,1.935494680508603,531.0
-2488.0,1.997099805144067,532.0
-2482.0,2.0586260876988147,533.0
-2494.0,2.1200710992205445,534.0
-2490.0,2.1814324139654193,535.0
-2488.0,2.2427076094938108,536.0
-2494.0,2.303894266765901,537.0
-2484.0,2.364989970237238,538.0
-2478.0,2.4259923079540706,539.0
-2480.0,2.48689887164854,540.0
-2478.0,2.547707256833819,541.0
-2480.0,2.6084150628989713,542.0
-2472.0,2.669019893203754,543.0
-2480.0,2.7295193551732466,544.0
-2456.0,2.7899110603922916,545.0
-2468.0,2.8501926246997566,546.0
-2474.0,2.910361668282719,547.0
-2466.0,2.970415815770346,548.0
-2452.0,3.030352696327733,549.0
-2448.0,3.090169943749472,550.0
-2474.0,3.1498651965530415,551.0
-2454.0,3.209436098072085,552.0
-2434.0,3.2688802965494195,553.0
-2434.0,3.328195445229858,554.0
-2428.0,3.3873792024529097,555.0
-2442.0,3.446429231745163,556.0
-2426.0,3.505343201912595,557.0
-2398.0,3.5641187871325086,558.0
-2402.0,3.6227536670454628,559.0
-2378.0,3.681245526846782,560.0
-2392.0,3.7395920573780033,561.0
-2374.0,3.7977909552180145,562.0
-2362.0,3.8558399227739653,563.0
-2352.0,3.9137366683720205,564.0
-2330.0,3.971478906347807,565.0
-2294.0,4.029064357136624,566.0
-2330.0,4.086490747363492,567.0
-2284.0,4.1437558099328395,568.0
-2306.0,4.200857284118057,569.0
-2300.0,4.257792915650725,570.0
-2254.0,4.314560456809585,571.0
-2250.0,4.371157666509321,572.0
-2230.0,4.427582310389012,573.0
-2224.0,4.483832160900316,574.0
-2208.0,4.539904997395458,575.0
-2186.0,4.595798606214872,576.0
-2144.0,4.651510780774574,577.0
-2154.0,4.707039321653321,578.0
-2112.0,4.762382036679399,579.0
-2102.0,4.817536741017157,580.0
-2102.0,4.872501257253324,581.0
-2040.0,4.9272734154829205,582.0
-2066.0,4.98185105339491,583.0
-2076.0,5.036232016357607,584.0
-2050.0,5.090414157503716,585.0
-2020.0,5.144395337815063,586.0
-2018.0,5.19817342620709,587.0
-2008.0,5.251746299612957,588.0
-1994.0,5.305111843067337,589.0
-2000.0,5.358267949789966,590.0
-1968.0,5.411212521268755,591.0
-1972.0,5.463943467342684,592.0
-1936.0,5.5164587062843005,593.0
-1956.0,5.568756164881875,594.0
-1946.0,5.620833778521298,595.0
-1854.0,5.672689491267561,596.0
-1922.0,5.724321255945901,597.0
-1926.0,5.775727034222665,598.0
-1902.0,5.826904796685755,599.0
-1846.0,5.877852522924723,600.0
-1886.0,5.928568201610594,601.0
-1826.0,5.979049830575195,602.0
-1866.0,6.02929541689025,603.0
-1888.0,6.079302976946054,604.0
-1858.0,6.129070536529769,605.0
-1842.0,6.178596130903344,606.0
-1796.0,6.227877804881122,607.0
-1800.0,6.276913612907006,608.0
-1784.0,6.325701619131243,609.0
-1780.0,6.374239897486892,610.0
-1772.0,6.422526531765843,611.0
-1762.0,6.470559615694439,612.0
-1750.0,6.518337253008788,613.0
-1732.0,6.565857557529561,614.0
-1764.0,6.613118653236513,615.0
-1746.0,6.660118674342515,616.0
-1720.0,6.7068557653671945,617.0
-1744.0,6.753328081210236,618.0
-1710.0,6.799533787224188,619.0
-1722.0,6.845471059286879,620.0
-1714.0,6.891138083873475,621.0
-1670.0,6.936533058128043,622.0
-1682.0,6.981654189934731,623.0
-1672.0,7.026499697988493,624.0
-1660.0,7.071067811865479,625.0
-1652.0,7.115356772092856,626.0
-1666.0,7.159364830218311,627.0
-1636.0,7.203090248879072,628.0
-1652.0,7.246531301870466,629.0
-1624.0,7.289686274214112,630.0
-1638.0,7.332553462225601,631.0
-1642.0,7.375131173581737,632.0
-1606.0,7.417417727387393,633.0
-1626.0,7.45941145424182,634.0
-1576.0,7.5011106963045915,635.0
-1572.0,7.542513807361038,636.0
-1588.0,7.583619152887215,637.0
-1574.0,7.624425110114473,638.0
-1556.0,7.664930068093495,639.0
-1582.0,7.705132427757887,640.0
-1566.0,7.745030601987331,641.0
-1568.0,7.78462301567023,642.0
-1570.0,7.823908105765875,643.0
-1576.0,7.86288432136619,644.0
-1558.0,7.901550123756909,645.0
-1570.0,7.939903986478356,646.0
-1534.0,7.97794439538571,647.0
-1528.0,8.015669848708768,648.0
-1538.0,8.05307885711122,649.0
-1512.0,8.090169943749473,650.0
-1534.0,8.126941644330941,651.0
-1516.0,8.163392507171839,652.0
-1518.0,8.199521093254521,653.0
-1532.0,8.235325976284273,654.0
-1480.0,8.270805742745615,655.0
-1518.0,8.305958991958127,656.0
-1534.0,8.34078433613171,657.0
-1514.0,8.375280400421413,658.0
-1474.0,8.40944582298169,659.0
-1534.0,8.443279255020148,660.0
-1502.0,8.476779360850827,661.0
-1472.0,8.509944817946916,662.0
-1492.0,8.542774316992947,663.0
-1430.0,8.575266561936516,664.0
-1484.0,8.607420270039432,665.0
-1470.0,8.639234171928356,666.0
-1432.0,8.670707011644902,667.0
-1432.0,8.70183754669526,668.0
-1450.0,8.732624548099203,669.0
-1452.0,8.763066800438637,670.0
-1408.0,8.793163101905565,671.0
-1414.0,8.822912264349533,672.0
-1436.0,8.85231311332455,673.0
-1450.0,8.881364488135446,674.0
-1424.0,8.910065241883679,675.0
-1458.0,8.938414241512634,676.0
-1428.0,8.966410367852358,677.0
-1424.0,8.994052515663707,678.0
-1460.0,9.021339593682029,679.0
-1388.0,9.048270524660193,680.0
-1406.0,9.074844245411166,681.0
-1410.0,9.101059706849956,682.0
-1406.0,9.126915874035026,683.0
-1416.0,9.15241172620917,684.0
-1382.0,9.17754625683981,685.0
-1406.0,9.2023184736587,686.0
-1358.0,9.226727398701144,687.0
-1408.0,9.250772068344581,688.0
-1382.0,9.274451533346614,689.0
-1398.0,9.297764858882514,690.0
-1388.0,9.320711124582111,691.0
-1386.0,9.343289424566121,692.0
-1406.0,9.365498867481923,693.0
-1384.0,9.387338576538742,694.0
-1384.0,9.408807689542254,695.0
-1370.0,9.429905358928643,696.0
-1356.0,9.450630751798048,697.0
-1382.0,9.470983049947442,698.0
-1382.0,9.490961449902946,699.0
-1394.0,9.510565162951535,700.0
-1372.0,9.529793415172186,701.0
-1374.0,9.548645447466429,702.0
-1382.0,9.567120515588304,703.0
-1366.0,9.585217890173755,704.0
-1352.0,9.60293685676943,705.0
-1324.0,9.620276715860856,706.0
-1352.0,9.637236782900093,707.0
-1322.0,9.653816388332736,708.0
-1344.0,9.670014877624348,709.0
-1376.0,9.685831611286313,710.0
-1336.0,9.70126596490106,711.0
-1360.0,9.71631732914674,712.0
-1368.0,9.730985109821265,713.0
-1362.0,9.745268727865772,714.0
-1348.0,9.759167619387474,715.0
-1358.0,9.772681235681933,716.0
-1326.0,9.785809043254721,717.0
-1320.0,9.798550523842469,718.0
-1326.0,9.81090517443334,719.0
-1336.0,9.822872507286887,720.0
-1360.0,9.834452049953295,721.0
-1332.0,9.845643345292054,722.0
-1336.0,9.85644595148998,723.0
-1350.0,9.86685944207868,724.0
-1322.0,9.876883405951377,725.0
-1344.0,9.88651744737914,726.0
-1344.0,9.895761186026508,727.0
-1318.0,9.904614256966513,728.0
-1366.0,9.913076310695065,729.0
-1346.0,9.921147013144777,730.0
-1328.0,9.928826045698138,731.0
-1296.0,9.936113105200086,732.0
-1322.0,9.943007903969988,733.0
-1324.0,9.949510169813001,734.0
-1322.0,9.9556196460308,735.0
-1322.0,9.961336091431725,736.0
-1344.0,9.966659280340298,737.0
-1304.0,9.97158900260614,738.0
-1344.0,9.976125063612253,739.0
-1364.0,9.980267284282716,740.0
-1322.0,9.98401550108975,741.0
-1334.0,9.987369566060174,742.0
-1300.0,9.990329346781246,743.0
-1350.0,9.992894726405892,744.0
-1308.0,9.995065603657316,745.0
-1340.0,9.996841892833,746.0
-1360.0,9.99822352380809,747.0
-1314.0,9.99921044203816,748.0
-1320.0,9.999802608561371,749.0
-1306.0,10.0,750.0
-1348.0,9.999802608561371,751.0
-1302.0,9.99921044203816,752.0
-1312.0,9.99822352380809,753.0
-1322.0,9.996841892833,754.0
-1312.0,9.995065603657315,755.0
-1348.0,9.992894726405892,756.0
-1312.0,9.990329346781246,757.0
-1310.0,9.987369566060174,758.0
-1318.0,9.98401550108975,759.0
-1320.0,9.980267284282716,760.0
-1334.0,9.976125063612253,761.0
-1312.0,9.97158900260614,762.0
-1368.0,9.966659280340298,763.0
-1328.0,9.961336091431725,764.0
-1320.0,9.9556196460308,765.0
-1290.0,9.949510169813001,766.0
-1322.0,9.943007903969988,767.0
-1344.0,9.936113105200084,768.0
-1328.0,9.928826045698138,769.0
-1338.0,9.921147013144779,770.0
-1338.0,9.913076310695066,771.0
-1328.0,9.904614256966513,772.0
-1350.0,9.895761186026512,773.0
-1358.0,9.886517447379141,774.0
-1308.0,9.876883405951377,775.0
-1310.0,9.866859442078681,776.0
-1326.0,9.856445951489981,777.0
-1350.0,9.845643345292054,778.0
-1338.0,9.834452049953295,779.0
-1372.0,9.822872507286887,780.0
-1360.0,9.81090517443334,781.0
-1334.0,9.79855052384247,782.0
-1332.0,9.785809043254723,783.0
-1342.0,9.772681235681933,784.0
-1346.0,9.759167619387473,785.0
-1324.0,9.745268727865772,786.0
-1330.0,9.730985109821267,787.0
-1326.0,9.716317329146742,788.0
-1364.0,9.701265964901062,789.0
-1372.0,9.68583161128631,790.0
-1350.0,9.67001487762435,791.0
-1394.0,9.653816388332741,792.0
-1362.0,9.6372367829001,793.0
-1344.0,9.620276715860863,794.0
-1354.0,9.60293685676943,795.0
-1358.0,9.58521789017376,796.0
-1378.0,9.567120515588302,797.0
-1362.0,9.548645447466429,798.0
