a_frac,b_frac,c_frac,time
0.2164,0.4144,0.3692,6.119999999999914
0.216,0.414,0.37,6.129999999999914
0.216,0.4144,0.3696,6.1399999999999135
0.216,0.4144,0.3696,6.149999999999913
0.2156,0.4144,0.37,6.159999999999913
0.2152,0.4148,0.37,6.169999999999913
0.2156,0.4152,0.3692,6.179999999999913
0.2148,0.4156,0.3696,6.1899999999999125
0.214,0.416,0.37,6.199999999999912
0.214,0.4164,0.3696,6.209999999999912
0.2128,0.4172,0.37,6.219999999999912
0.2116,0.4172,0.3712,6.229999999999912
0.2116,0.4168,0.3716,6.239999999999911
0.2116,0.4168,0.3716,6.249999999999911
0.2116,0.4168,0.3716,6.259999999999911
0.2104,0.4176,0.372,6.269999999999911
0.2104,0.4176,0.372,6.2799999999999105
0.2104,0.418,0.3716,6.28999999999991
0.21,0.418,0.372,6.29999999999991
0.2096,0.4176,0.3728,6.30999999999991
0.2096,0.4176,0.3728,6.31999999999991
0.2096,0.4176,0.3728,6.3299999999999095
0.2096,0.4188,0.3716,6.339999999999909
0.2092,0.4188,0.372,6.349999999999909
0.2088,0.4192,0.372,6.359999999999909
0.2076,0.4192,0.3732,6.369999999999909
0.2084,0.4196,0.372,6.379999999999908
0.2076,0.42,0.3724,6.389999999999908
0.2072,0.4208,0.372,6.399999999999908
0.2072,0.4204,0.3724,6.409999999999908
0.2068,0.42,0.3732,6.419999999999908
0.2068,0.42,0.3732,6.429999999999907
0.2068,0.42,0.3732,6.439999999999907
0.2068,0.42,0.3732,6.449999999999907
0.2064,0.4208,0.3728,6.459999999999907
0.2064,0.4212,0.3724,6.4699999999999065
0.206,0.4224,0.3716,6.479999999999906
0.2052,0.4224,0.3724,6.489999999999906
0.2052,0.4228,0.372,6.499999999999906
0.2052,0.4228,0.372,6.509999999999906
0.2052,0.4224,0.3724,6.519999999999905
0.2052,0.422,0.3728,6.529999999999905
0.2048,0.4224,0.3728,6.539999999999905
0.2052,0.4216,0.3732,6.549999999999905
0.2052,0.422,0.3728,6.559999999999905
0.2048,0.422,0.3732,6.569999999999904
0.2044,0.422,0.3736,6.579999999999904
0.2044,0.4216,0.374,6.589999999999904
0.2052,0.4208,0.374,6.599999999999904
0.2048,0.4212,0.374,6.6099999999999035
0.2048,0.4212,0.374,6.619999999999903
0.204,0.4216,0.3744,6.629999999999903
0.2044,0.4216,0.374,6.639999999999903
0.2044,0.4212,0.3744,6.649999999999903
0.2044,0.422,0.3736,6.659999999999902
0.204,0.4216,0.3744,6.669999999999902
0.204,0.4212,0.3748,6.679999999999902
0.2044,0.4208,0.3748,6.689999999999902
0.204,0.4208,0.3752,6.699999999999902
0.204,0.4208,0.3752,6.709999999999901
0.204,0.4208,0.3752,6.719999999999901
0.2048,0.42,0.3752,6.729999999999901
0.2044,0.4196,0.376,6.739999999999901
0.2044,0.4196,0.376,6.7499999999999005
0.2044,0.4204,0.3752,6.7599999999999
0.2044,0.4204,0.3752,6.7699999999999
0.2044,0.4204,0.3752,6.7799999999999
0.2044,0.4204,0.3752,6.7899999999999
0.204,0.4208,0.3752,6.7999999999998995
0.2036,0.4208,0.3756,6.809999999999899
0.2032,0.4204,0.3764,6.819999999999899
0.2032,0.4208,0.376,6.829999999999899
0.2024,0.4204,0.3772,6.839999999999899
0.2028,0.4196,0.3776,6.849999999999898
0.2024,0.42,0.3776,6.859999999999898
0.2016,0.42,0.3784,6.869999999999898
0.2016,0.4192,0.3792,6.879999999999898
0.2012,0.4192,0.3796,6.8899999999998975
0.2012,0.4192,0.3796,6.899999999999897
0.2016,0.4188,0.3796,6.909999999999897
0.2012,0.4192,0.3796,6.919999999999897
0.2008,0.4192,0.38,6.929999999999897
0.2004,0.4192,0.3804,6.9399999999998965
0.2008,0.4192,0.38,6.949999999999896
0.2012,0.4192,0.3796,6.959999999999896
0.2016,0.4188,0.3796,6.969999999999896
0.2008,0.4192,0.38,6.979999999999896
0.2008,0.4192,0.38,6.989999999999895
0.2008,0.4192,0.38,6.999999999999895
0.2008,0.4196,0.3796,7.009999999999895
0.2,0.4204,0.3796,7.019999999999895
0.1992,0.4204,0.3804,7.0299999999998946
0.1988,0.4208,0.3804,7.039999999999894
0.1976,0.4208,0.3816,7.049999999999894
0.1976,0.4208,0.3816,7.059999999999894
0.1964,0.4208,0.3828,7.069999999999894
0.196,0.4208,0.3832,7.0799999999998935
0.1956,0.4212,0.3832,7.089999999999893
0.1956,0.4208,0.3836,7.099999999999893
0.1956,0.4212,0.3832,7.109999999999893
0.1952,0.4212,0.3836,7.119999999999893
0.1956,0.4212,0.3832,7.129999999999892
0.1956,0.4212,0.3832,7.139999999999892
0.1952,0.4216,0.3832,7.149999999999892
0.1944,0.422,0.3836,7.159999999999892
0.1948,0.4212,0.384,7.169999999999892
0.1948,0.4216,0.3836,7.179999999999891
0.1956,0.4216,0.3828,7.189999999999891
0.196,0.4212,0.3828,7.199999999999891
0.196,0.422,0.382,7.209999999999891
0.196,0.422,0.382,7.2199999999998905
0.196,0.422,0.382,7.22999999999989
0.196,0.422,0.382,7.23999999999989
0.196,0.4224,0.3816,7.24999999999989
0.1964,0.422,0.3816,7.25999999999989
0.196,0.4224,0.3816,7.269999999999889
0.196,0.4232,0.3808,7.279999999999889
0.196,0.4236,0.3804,7.289999999999889
0.196,0.4236,0.3804,7.299999999999889
0.196,0.4236,0.3804,7.309999999999889
0.1956,0.424,0.3804,7.319999999999888
0.1956,0.424,0.3804,7.329999999999888
0.1952,0.4244,0.3804,7.339999999999888
0.1952,0.4244,0.3804,7.349999999999888
0.1952,0.4244,0.3804,7.3599999999998875
0.1952,0.4244,0.3804,7.369999999999887
0.1944,0.4248,0.3808,7.379999999999887
0.1944,0.4248,0.3808,7.389999999999887
0.194,0.4252,0.3808,7.399999999999887
0.194,0.4252,0.3808,7.4099999999998865
0.1936,0.426,0.3804,7.419999999999886
0.1936,0.426,0.3804,7.429999999999886
0.1936,0.426,0.3804,7.439999999999886
0.1936,0.4264,0.38,7.449999999999886
0.194,0.4268,0.3792,7.459999999999885
0.194,0.4276,0.3784,7.469999999999885
0.1936,0.4276,0.3788,7.479999999999885
0.1936,0.428,0.3784,7.489999999999885
0.1928,0.4288,0.3784,7.4999999999998845
0.1932,0.4284,0.3784,7.509999999999884
0.1932,0.4292,0.3776,7.519999999999884
0.194,0.4284,0.3776,7.529999999999884
0.194,0.4284,0.3776,7.539999999999884
0.1936,0.4292,0.3772,7.5499999999998835
0.1936,0.4296,0.3768,7.559999999999883
0.1936,0.4296,0.3768,7.569999999999883
0.1936,0.4296,0.3768,7.579999999999883
0.1936,0.43,0.3764,7.589999999999883
0.1936,0.4304,0.376,7.599999999999882
0.1936,0.4304,0.376,7.609999999999882
0.194,0.43,0.376,7.619999999999882
0.194,0.43,0.376,7.629999999999882
0.1936,0.43,0.3764,7.6399999999998816
0.1936,0.43,0.3764,7.649999999999881
0.1936,0.43,0.3764,7.659999999999881
0.1932,0.43,0.3768,7.669999999999881
0.1932,0.43,0.3768,7.679999999999881
0.1928,0.4304,0.3768,7.6899999999998805
0.1928,0.4304,0.3768,7.69999999999988
0.1924,0.4304,0.3772,7.70999999999988
0.1928,0.4308,0.3764,7.71999999999988
0.1924,0.4308,0.3768,7.72999999999988
0.1924,0.4316,0.376,7.739999999999879
0.1928,0.4316,0.3756,7.749999999999879
0.1928,0.4316,0.3756,7.759999999999879
0.1932,0.4316,0.3752,7.769999999999879
0.1928,0.432,0.3752,7.779999999999879
0.1928,0.432,0.3752,7.789999999999878
0.1928,0.432,0.3752,7.799999999999878
0.1928,0.432,0.3752,7.809999999999878
0.192,0.4324,0.3756,7.819999999999878
0.192,0.4328,0.3752,7.8299999999998775
0.1928,0.432,0.3752,7.839999999999877
0.1936,0.4312,0.3752,7.849999999999877
0.194,0.4312,0.3748,7.859999999999877
0.194,0.4316,0.3744,7.869999999999877
0.1944,0.4312,0.3744,7.879999999999876
0.194,0.4308,0.3752,7.889999999999876
0.1932,0.4308,0.376,7.899999999999876
0.1932,0.4316,0.3752,7.909999999999876
0.1932,0.4316,0.3752,7.919999999999876
0.1932,0.4316,0.3752,7.929999999999875
0.1936,0.4312,0.3752,7.939999999999875
0.1936,0.4316,0.3748,7.949999999999875
0.1928,0.4316,0.3756,7.959999999999875
0.1928,0.4324,0.3748,7.9699999999998745
0.1928,0.4328,0.3744,7.979999999999874
0.1924,0.4328,0.3748,7.989999999999874
0.192,0.4328,0.3752,7.999999999999874
0.192,0.4328,0.3752,8.009999999999874
0.1912,0.4332,0.3756,8.019999999999873
0.1912,0.4332,0.3756,8.029999999999873
0.1912,0.4332,0.3756,8.039999999999873
0.1912,0.4332,0.3756,8.049999999999873
0.1908,0.4332,0.376,8.059999999999873
0.1908,0.4336,0.3756,8.069999999999872
0.1904,0.4336,0.376,8.079999999999872
0.19,0.4344,0.3756,8.089999999999872
0.19,0.4348,0.3752,8.099999999999872
0.19,0.4348,0.3752,8.109999999999872
0.19,0.4344,0.3756,8.119999999999871
0.19,0.4348,0.3752,8.129999999999871
0.1896,0.4352,0.3752,8.139999999999871
0.1896,0.436,0.3744,8.14999999999987
0.1892,0.436,0.3748,8.15999999999987
0.1888,0.4368,0.3744,8.16999999999987
0.1892,0.4364,0.3744,8.17999999999987
0.1892,0.436,0.3748,8.18999999999987
0.1892,0.4364,0.3744,8.19999999999987
0.1892,0.4372,0.3736,8.20999999999987
0.1892,0.4372,0.3736,8.21999999999987
0.1892,0.4372,0.3736,8.229999999999869
0.1892,0.4376,0.3732,8.239999999999869
0.1892,0.4376,0.3732,8.249999999999869
0.1892,0.4384,0.3724,8.259999999999868
0.1888,0.4388,0.3724,8.269999999999868
0.1888,0.4388,0.3724,8.279999999999868
0.1888,0.4392,0.372,8.289999999999868
0.1884,0.4396,0.372,8.299999999999867
0.188,0.4396,0.3724,8.309999999999867
0.188,0.4396,0.3724,8.319999999999867
0.188,0.44,0.372,8.329999999999867
0.188,0.4404,0.3716,8.339999999999867
0.188,0.4404,0.3716,8.349999999999866
0.188,0.4404,0.3716,8.359999999999866
0.188,0.4404,0.3716,8.369999999999866
0.1884,0.44,0.3716,8.379999999999866
0.188,0.44,0.372,8.389999999999866
0.1876,0.44,0.3724,8.399999999999865
0.1876,0.4404,0.372,8.409999999999865
0.1872,0.4404,0.3724,8.419999999999865
0.1872,0.4404,0.3724,8.429999999999865
0.1868,0.4404,0.3728,8.439999999999864
0.1868,0.4408,0.3724,8.449999999999864
0.1868,0.442,0.3712,8.459999999999864
0.1868,0.4424,0.3708,8.469999999999864
0.1864,0.4428,0.3708,8.479999999999864
0.1872,0.442,0.3708,8.489999999999863
0.1876,0.4424,0.37,8.499999999999863
0.1876,0.4432,0.3692,8.509999999999863
0.1876,0.4436,0.3688,8.519999999999863
0.1876,0.4436,0.3688,8.529999999999863
0.188,0.4432,0.3688,8.539999999999862
0.188,0.4444,0.3676,8.549999999999862
0.188,0.4452,0.3668,8.559999999999862
0.188,0.4448,0.3672,8.569999999999862
0.188,0.4448,0.3672,8.579999999999862
0.1872,0.4452,0.3676,8.589999999999861
0.1872,0.4456,0.3672,8.599999999999861
0.1876,0.4452,0.3672,8.60999999999986
0.1876,0.4452,0.3672,8.61999999999986
0.1876,0.4456,0.3668,8.62999999999986
0.188,0.446,0.366,8.63999999999986
0.1876,0.446,0.3664,8.64999999999986
0.1876,0.4464,0.366,8.65999999999986
0.1876,0.4464,0.366,8.66999999999986
0.1876,0.446,0.3664,8.67999999999986
0.1876,0.4464,0.366,8.68999999999986
0.1876,0.4464,0.366,8.699999999999859
0.1872,0.4464,0.3664,8.709999999999859
0.1876,0.4464,0.366,8.719999999999859
0.1876,0.4472,0.3652,8.729999999999858
0.1876,0.4472,0.3652,8.739999999999858
0.1876,0.4476,0.3648,8.749999999999858
0.188,0.4472,0.3648,8.759999999999858
0.188,0.4476,0.3644,8.769999999999857
0.1876,0.4476,0.3648,8.779999999999857
0.1876,0.4484,0.364,8.789999999999857
0.1872,0.4484,0.3644,8.799999999999857
0.1872,0.448,0.3648,8.809999999999857
0.1872,0.4484,0.3644,8.819999999999856
0.1872,0.4484,0.3644,8.829999999999856
0.1872,0.4484,0.3644,8.839999999999856
0.1872,0.4488,0.364,8.849999999999856
0.1872,0.4492,0.3636,8.859999999999856
0.1872,0.4496,0.3632,8.869999999999855
0.1872,0.45,0.3628,8.879999999999855
0.1868,0.4508,0.3624,8.889999999999855
0.1868,0.4508,0.3624,8.899999999999855
0.1868,0.4508,0.3624,8.909999999999854
0.1868,0.4508,0.3624,8.919999999999854
0.1872,0.4512,0.3616,8.929999999999854
0.1876,0.4516,0.3608,8.939999999999854
0.1884,0.4508,0.3608,8.949999999999854
0.1884,0.4512,0.3604,8.959999999999853
0.1884,0.4516,0.36,8.969999999999853
0.1876,0.4516,0.3608,8.979999999999853
0.188,0.4516,0.3604,8.989999999999853
0.188,0.4524,0.3596,8.999999999999853
0.1876,0.4524,0.36,9.009999999999852
0.1876,0.4524,0.36,9.019999999999852
0.1868,0.4528,0.3604,9.029999999999852
0.1868,0.454,0.3592,9.039999999999852
0.1868,0.454,0.3592,9.049999999999851
0.1876,0.454,0.3584,9.059999999999851
0.188,0.4536,0.3584,9.069999999999851
0.188,0.4532,0.3588,9.07999999999985
0.188,0.4536,0.3584,9.08999999999985
0.1884,0.4536,0.358,9.09999999999985
0.188,0.4544,0.3576,9.10999999999985
0.1888,0.4536,0.3576,9.11999999999985
0.1884,0.454,0.3576,9.12999999999985
0.1888,0.454,0.3572,9.13999999999985
0.1888,0.4544,0.3568,9.14999999999985
0.1888,0.4556,0.3556,9.15999999999985
0.1888,0.4556,0.3556,9.169999999999849
0.1892,0.4552,0.3556,9.179999999999849
0.1888,0.4552,0.356,9.189999999999849
0.1888,0.4556,0.3556,9.199999999999848
0.1888,0.4568,0.3544,9.209999999999848
0.1884,0.4568,0.3548,9.219999999999848
0.1884,0.4568,0.3548,9.229999999999848
0.1884,0.4568,0.3548,9.239999999999847
0.188,0.4568,0.3552,9.249999999999847
0.188,0.4572,0.3548,9.259999999999847
0.1888,0.4572,0.354,9.269999999999847
0.1888,0.4572,0.354,9.279999999999847
0.1884,0.4572,0.3544,9.289999999999846
0.1884,0.4588,0.3528,9.299999999999846
0.1884,0.4584,0.3532,9.309999999999846
0.1884,0.4588,0.3528,9.319999999999846
0.188,0.4592,0.3528,9.329999999999846
0.1876,0.4596,0.3528,9.339999999999845
0.1876,0.4604,0.352,9.349999999999845
0.1876,0.4608,0.3516,9.359999999999845
0.188,0.4604,0.3516,9.369999999999845
0.1876,0.4608,0.3516,9.379999999999844
0.1876,0.4612,0.3512,9.389999999999844
0.1876,0.4616,0.3508,9.399999999999844
0.1876,0.462,0.3504,9.409999999999844
0.1876,0.462,0.3504,9.419999999999844
0.1872,0.4624,0.3504,9.429999999999843
0.1872,0.4624,0.3504,9.439999999999843
0.1876,0.462,0.3504,9.449999999999843
0.1872,0.462,0.3508,9.459999999999843
0.1868,0.462,0.3512,9.469999999999843
0.1872,0.462,0.3508,9.479999999999842
0.1876,0.462,0.3504,9.489999999999842
0.1884,0.4612,0.3504,9.499999999999842
0.1884,0.4612,0.3504,9.509999999999842
0.1884,0.4612,0.3504,9.519999999999841
0.1888,0.462,0.3492,9.529999999999841
0.1884,0.4624,0.3492,9.539999999999841
0.1896,0.462,0.3484,9.54999999999984
0.19,0.4628,0.3472,9.55999999999984
0.19,0.4636,0.3464,9.56999999999984
0.19,0.464,0.346,9.57999999999984
0.1904,0.4648,0.3448,9.58999999999984
0.1908,0.4652,0.344,9.59999999999984
0.1912,0.4656,0.3432,9.60999999999984
0.1912,0.466,0.3428,9.61999999999984
0.1912,0.4664,0.3424,9.62999999999984
0.1904,0.4668,0.3428,9.639999999999839
0.1904,0.4672,0.3424,9.649999999999839
0.1904,0.4676,0.342,9.659999999999838
0.1912,0.4672,0.3416,9.669999999999838
0.1912,0.4676,0.3412,9.679999999999838
0.1908,0.468,0.3412,9.689999999999838
0.1908,0.4684,0.3408,9.699999999999838
0.1908,0.4688,0.3404,9.709999999999837
0.19,0.47,0.34,9.719999999999837
0.19,0.47,0.34,9.729999999999837
0.19,0.4708,0.3392,9.739999999999837
0.19,0.4716,0.3384,9.749999999999837
0.1904,0.4716,0.338,9.759999999999836
0.1904,0.4716,0.338,9.769999999999836
0.1904,0.4716,0.338,9.779999999999836
0.19,0.472,0.338,9.789999999999836
0.1904,0.4716,0.338,9.799999999999836
0.1904,0.4716,0.338,9.809999999999835
0.1908,0.4716,0.3376,9.819999999999835
0.1908,0.4716,0.3376,9.829999999999835
0.1912,0.4712,0.3376,9.839999999999835
0.1912,0.4712,0.3376,9.849999999999834
0.1916,0.4716,0.3368,9.859999999999834
0.1916,0.4724,0.336,9.869999999999834
0.1916,0.4724,0.336,9.879999999999834
0.1916,0.4728,0.3356,9.889999999999834
0.1912,0.4732,0.3356,9.899999999999833
0.192,0.4728,0.3352,9.909999999999833
0.192,0.4732,0.3348,9.919999999999833
0.192,0.4732,0.3348,9.929999999999833
0.1916,0.4732,0.3352,9.939999999999833
0.1916,0.4732,0.3352,9.949999999999832
0.192,0.4736,0.3344,9.959999999999832
0.192,0.4744,0.3336,9.969999999999832
0.192,0.4744,0.3336,9.979999999999832
0.1916,0.4752,0.3332,9.989999999999831
0.1916,0.476,0.3324,9.999999999999831
0.192,0.4752,0.3328,10.009999999999831
0.1924,0.4752,0.3324,10.01999999999983
0.192,0.4756,0.3324,10.02999999999983
0.192,0.4756,0.3324,10.03999999999983
0.192,0.4756,0.3324,10.04999999999983
0.1924,0.4752,0.3324,10.05999999999983
0.1924,0.476,0.3316,10.06999999999983
0.1928,0.476,0.3312,10.07999999999983
0.1928,0.4764,0.3308,10.08999999999983
0.1928,0.4772,0.33,10.09999999999983
0.1932,0.4768,0.33,10.109999999999829
0.1936,0.4764,0.33,10.119999999999829
0.1936,0.4768,0.3296,10.129999999999828
0.1936,0.4768,0.3296,10.139999999999828
0.194,0.4776,0.3284,10.149999999999828
0.194,0.4772,0.3288,10.159999999999828
0.194,0.4776,0.3284,10.169999999999828
0.194,0.478,0.328,10.179999999999827
0.1944,0.4776,0.328,10.189999999999827
0.1948,0.4784,0.3268,10.199999999999827
0.1952,0.478,0.3268,10.209999999999827
0.1952,0.478,0.3268,10.219999999999827
0.1956,0.4784,0.326,10.229999999999826
0.1968,0.4772,0.326,10.239999999999826
0.1976,0.4768,0.3256,10.249999999999826
0.1976,0.4768,0.3256,10.259999999999826
0.1972,0.4768,0.326,10.269999999999825
0.1976,0.4764,0.326,10.279999999999825
0.198,0.476,0.326,10.289999999999825
0.1972,0.4764,0.3264,10.299999999999825
0.1968,0.4768,0.3264,10.309999999999825
0.1964,0.4772,0.3264,10.319999999999824
0.1968,0.4776,0.3256,10.329999999999824
0.1972,0.4776,0.3252,10.339999999999824
0.1976,0.4772,0.3252,10.349999999999824
0.198,0.4772,0.3248,10.359999999999824
0.198,0.4776,0.3244,10.369999999999823
0.1972,0.4776,0.3252,10.379999999999823
0.1972,0.478,0.3248,10.389999999999823
0.198,0.4772,0.3248,10.399999999999823
0.198,0.4772,0.3248,10.409999999999823
0.198,0.4772,0.3248,10.419999999999822
0.1984,0.478,0.3236,10.429999999999822
0.1984,0.478,0.3236,10.439999999999822
0.1988,0.478,0.3232,10.449999999999822
0.1988,0.4784,0.3228,10.459999999999821
0.1988,0.4788,0.3224,10.469999999999821
0.1984,0.4796,0.322,10.479999999999821
0.1984,0.48,0.3216,10.48999999999982
0.1984,0.48,0.3216,10.49999999999982
0.1984,0.48,0.3216,10.50999999999982
0.1996,0.4796,0.3208,10.51999999999982
0.1992,0.48,0.3208,10.52999999999982
0.1992,0.4804,0.3204,10.53999999999982
0.1992,0.4804,0.3204,10.54999999999982
0.1992,0.4808,0.32,10.55999999999982
0.1992,0.4812,0.3196,10.569999999999819
0.2,0.4804,0.3196,10.579999999999819
0.2,0.4804,0.3196,10.589999999999819
0.2,0.4804,0.3196,10.599999999999818
0.2004,0.4808,0.3188,10.609999999999818
0.2004,0.4816,0.318,10.619999999999818
0.2012,0.4808,0.318,10.629999999999818
0.2012,0.4812,0.3176,10.639999999999818
0.2012,0.4816,0.3172,10.649999999999817
0.2016,0.4816,0.3168,10.659999999999817
0.202,0.4816,0.3164,10.669999999999817
0.202,0.482,0.316,10.679999999999817
0.202,0.482,0.316,10.689999999999817
0.2024,0.4824,0.3152,10.699999999999816
0.2024,0.482,0.3156,10.709999999999816
0.2024,0.4836,0.314,10.719999999999816
0.2024,0.4836,0.314,10.729999999999816
0.202,0.4844,0.3136,10.739999999999815
0.2024,0.4844,0.3132,10.749999999999815
0.2028,0.4848,0.3124,10.759999999999815
0.2028,0.4848,0.3124,10.769999999999815
0.2028,0.4856,0.3116,10.779999999999815
0.2032,0.4864,0.3104,10.789999999999814
0.204,0.4852,0.3108,10.799999999999814
0.204,0.4852,0.3108,10.809999999999814
0.204,0.4864,0.3096,10.819999999999814
0.2036,0.4864,0.31,10.829999999999814
0.204,0.486,0.31,10.839999999999813
0.2048,0.4852,0.31,10.849999999999813
0.2048,0.4868,0.3084,10.859999999999813
0.2048,0.4868,0.3084,10.869999999999813
0.2048,0.4868,0.3084,10.879999999999812
0.2048,0.4868,0.3084,10.889999999999812
0.2048,0.4868,0.3084,10.899999999999812
0.2048,0.4868,0.3084,10.909999999999812
0.2048,0.4872,0.308,10.919999999999812
0.2052,0.4872,0.3076,10.929999999999811
0.2052,0.4872,0.3076,10.939999999999811
0.2052,0.4876,0.3072,10.949999999999811
0.2052,0.4884,0.3064,10.95999999999981
0.2052,0.4888,0.306,10.96999999999981
0.2056,0.4888,0.3056,10.97999999999981
0.2056,0.4892,0.3052,10.98999999999981
0.2056,0.4896,0.3048,10.99999999999981
0.2056,0.4896,0.3048,11.00999999999981
0.2048,0.49,0.3052,11.01999999999981
0.2048,0.4904,0.3048,11.02999999999981
0.2048,0.4904,0.3048,11.039999999999809
0.2052,0.4904,0.3044,11.049999999999809
0.2052,0.4912,0.3036,11.059999999999809
0.2056,0.4912,0.3032,11.069999999999808
0.2056,0.4916,0.3028,11.079999999999808
0.206,0.4912,0.3028,11.089999999999808
0.206,0.4916,0.3024,11.099999999999808
0.206,0.4916,0.3024,11.109999999999808
0.2064,0.4912,0.3024,11.119999999999807
0.2064,0.4908,0.3028,11.129999999999807
0.2068,0.4904,0.3028,11.139999999999807
0.2072,0.4904,0.3024,11.149999999999807
0.2076,0.4904,0.302,11.159999999999807
0.2076,0.4912,0.3012,11.169999999999806
0.208,0.4908,0.3012,11.179999999999806
0.2076,0.4916,0.3008,11.189999999999806
0.2076,0.4916,0.3008,11.199999999999806
0.2076,0.4924,0.3,11.209999999999805
0.208,0.4924,0.2996,11.219999999999805
0.2076,0.4924,0.3,11.229999999999805
0.208,0.492,0.3,11.239999999999805
0.208,0.4924,0.2996,11.249999999999805
0.2076,0.4924,0.3,11.259999999999804
0.2076,0.4932,0.2992,11.269999999999804
0.2072,0.4932,0.2996,11.279999999999804
0.2068,0.4932,0.3,11.289999999999804
0.2072,0.4928,0.3,11.299999999999804
0.2072,0.4928,0.3,11.309999999999803
0.2072,0.4928,0.3,11.319999999999803
0.2072,0.4924,0.3004,11.329999999999803
0.2068,0.4924,0.3008,11.339999999999803
0.2068,0.4928,0.3004,11.349999999999802
0.2068,0.4932,0.3,11.359999999999802
0.2072,0.4936,0.2992,11.369999999999802
0.208,0.4928,0.2992,11.379999999999802
0.208,0.4928,0.2992,11.389999999999802
0.2088,0.492,0.2992,11.399999999999801
0.2092,0.4924,0.2984,11.409999999999801
0.2096,0.4924,0.298,11.419999999999801
0.2096,0.4924,0.298,11.4299999999998
0.2096,0.4916,0.2988,11.4399999999998
0.2096,0.4916,0.2988,11.4499999999998
0.2096,0.4912,0.2992,11.4599999999998
0.2096,0.4916,0.2988,11.4699999999998
0.2096,0.4916,0.2988,11.4799999999998
0.2092,0.492,0.2988,11.4899999999998
0.2096,0.492,0.2984,11.4999999999998
0.21,0.4916,0.2984,11.509999999999799
0.2096,0.492,0.2984,11.519999999999799
0.2092,0.492,0.2988,11.529999999999799
0.2092,0.4916,0.2992,11.539999999999798
0.2088,0.492,0.2992,11.549999999999798
0.2092,0.492,0.2988,11.559999999999798
0.2092,0.492,0.2988,11.569999999999798
0.2092,0.492,0.2988,11.579999999999798
0.2092,0.4928,0.298,11.589999999999797
0.2092,0.4924,0.2984,11.599999999999797
0.2092,0.4924,0.2984,11.609999999999797
0.2092,0.4924,0.2984,11.619999999999797
0.2096,0.4924,0.298,11.629999999999797
0.2096,0.4936,0.2968,11.639999999999796
0.2096,0.4936,0.2968,11.649999999999796
0.21,0.4932,0.2968,11.659999999999796
0.21,0.4936,0.2964,11.669999999999796
0.2104,0.4932,0.2964,11.679999999999795
0.2104,0.4932,0.2964,11.689999999999795
0.2108,0.4928,0.2964,11.699999999999795
0.2112,0.4924,0.2964,11.709999999999795
0.2116,0.492,0.2964,11.719999999999795
0.2112,0.4924,0.2964,11.729999999999794
